"No.","Time","Source","Destination","Protocol","Length","Info"
"751","55.530580","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","143","Application Data"
"752","55.530697","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TCP","74","51825  >  443 [ACK] Seq=521 Ack=5694 Win=261632 Len=0"
"753","55.531513","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TLSv1.2","810","Application Data"
"754","55.531637","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TLSv1.2","112","Application Data"
"755","55.539444","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","112","Application Data"
"756","55.539665","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TCP","74","51825  >  443 [ACK] Seq=1295 Ack=5732 Win=261632 Len=0"
"757","55.541117","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51825 [ACK] Seq=5732 Ack=1295 Win=4193024 Len=0"
"758","55.611218","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","480","Application Data"
"759","55.611420","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TCP","74","51825  >  443 [ACK] Seq=1295 Ack=6138 Win=261120 Len=0"
"760","55.613615","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TLSv1.3","221","Application Data"
"761","55.621949","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51824 [ACK] Seq=5441 Ack=950 Win=64256 Len=0"
"762","55.878393","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","495","Application Data"
"763","55.878625","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TCP","74","51824  >  443 [ACK] Seq=950 Ack=5862 Win=262144 Len=0"
"764","55.881800","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TLSv1.2","655","Application Data"
"765","55.891639","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51825 [ACK] Seq=6138 Ack=1876 Win=4194304 Len=0"
"766","55.900380","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"767","55.900521","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TCP","74","51824  >  443 [ACK] Seq=950 Ack=5893 Win=261888 Len=0"
"768","55.961344","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","223","Application Data"
"769","55.961494","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TCP","74","51825  >  443 [ACK] Seq=1876 Ack=6287 Win=261120 Len=0"
"770","55.963677","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TLSv1.3","112","Application Data"
"771","55.971991","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51824 [ACK] Seq=5893 Ack=988 Win=64256 Len=0"
"772","56.195897","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","494","Application Data"
"773","56.196122","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TCP","74","51824  >  443 [ACK] Seq=988 Ack=6313 Win=261632 Len=0"
"774","56.199226","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TLSv1.2","655","Application Data"
"775","56.208639","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51825 [ACK] Seq=6287 Ack=2457 Win=4193536 Len=0"
"776","56.267095","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"777","56.267254","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TCP","74","51824  >  443 [ACK] Seq=988 Ack=6344 Win=261632 Len=0"
"778","56.279226","2620:1ec:c11::200","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","224","Application Data"
"779","56.279453","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TCP","74","51825  >  443 [ACK] Seq=2457 Ack=6437 Win=260864 Len=0"
"780","56.282288","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TLSv1.3","298","Application Data"
"781","56.295707","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51824 [ACK] Seq=6344 Ack=1212 Win=64128 Len=0"
"782","56.530261","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","493","Application Data"
"783","56.530489","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TCP","74","51824  >  443 [ACK] Seq=1212 Ack=6763 Win=261120 Len=0"
"784","56.552211","2001:4cd0:dc00:1::d419:458f","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"785","56.552322","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TCP","74","51824  >  443 [ACK] Seq=1212 Ack=6794 Win=261120 Len=0"
"787","58.139696","34.85.166.233","10.0.0.7","TLSv1.2","82","Application Data"
"788","58.140470","10.0.0.7","34.85.166.233","TLSv1.2","86","Application Data"
"789","58.288864","34.85.166.233","10.0.0.7","TCP","56","443  >  51721 [ACK] Seq=139 Ack=159 Win=331 Len=0"
"806","60.234822","10.0.0.7","34.96.118.58","TCP","55","[TCP Keep-Alive] 63560  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"807","60.244027","34.96.118.58","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63560 [ACK] Seq=1 Ack=2 Win=7308 Len=0 SLE=1 SRE=2"
"812","60.849575","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2620:1ec:c11::200","TCP","74","51825  >  443 [RST, ACK] Seq=2457 Ack=6437 Win=0 Len=0"
"813","60.850309","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2001:4cd0:dc00:1::d419:458f","TCP","74","51824  >  443 [RST, ACK] Seq=1212 Ack=6794 Win=0 Len=0"
"818","61.206913","10.0.0.7","13.107.42.12","TCP","66","51826  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"819","61.219885","13.107.42.12","10.0.0.7","TCP","66","443  >  51826 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"820","61.220044","10.0.0.7","13.107.42.12","TCP","54","51826  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"821","61.220409","10.0.0.7","13.107.42.12","TLSv1.2","543","Client Hello"
"822","61.233093","13.107.42.12","10.0.0.7","TCP","60","443  >  51826 [ACK] Seq=1 Ack=490 Win=4194304 Len=0"
"823","61.234874","13.107.42.12","10.0.0.7","TLSv1.2","195","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"824","61.235516","10.0.0.7","13.107.42.12","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"825","61.236172","10.0.0.7","13.107.42.12","TLSv1.2","1716","Application Data"
"826","61.245640","13.107.42.12","10.0.0.7","TCP","60","443  >  51826 [ACK] Seq=142 Ack=541 Win=4194304 Len=0"
"827","61.248553","13.107.42.12","10.0.0.7","TCP","60","443  >  51826 [ACK] Seq=142 Ack=1981 Win=4194816 Len=0"
"828","61.249444","13.107.42.12","10.0.0.7","TCP","60","443  >  51826 [ACK] Seq=142 Ack=2203 Win=4194560 Len=0"
"831","61.357004","13.107.42.12","10.0.0.7","TLSv1.2","593","Application Data"
"832","61.405699","10.0.0.7","13.107.42.12","TCP","54","51826  >  443 [ACK] Seq=2203 Ack=681 Win=131584 Len=0"
"841","63.634985","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","144","Application Data"
"842","63.681926","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=2565 Ack=1335 Win=296 Len=0"
"843","63.769103","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","146","Application Data"
"844","63.813273","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51770  >  443 [ACK] Seq=1335 Ack=2637 Win=514 Len=0"
"848","64.438459","34.85.166.233","10.0.0.7","TLSv1.2","81","Application Data"
"849","64.439709","10.0.0.7","34.85.166.233","TLSv1.2","85","Application Data"
"850","64.587322","34.85.166.233","10.0.0.7","TCP","56","443  >  51721 [ACK] Seq=166 Ack=190 Win=331 Len=0"
"873","69.740221","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","75","[TCP Keep-Alive] 51778  >  443 [ACK] Seq=99 Ack=413 Win=514 Len=1"
"874","69.750558","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","86","[TCP Keep-Alive ACK] 443  >  51778 [ACK] Seq=413 Ack=100 Win=133 Len=0 SLE=99 SRE=100"
"900","73.648417","10.0.0.7","199.232.82.132","TCP","55","[TCP Keep-Alive] 51785  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"901","73.695214","199.232.82.132","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  51785 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"904","73.862996","10.0.0.7","146.75.58.217","TCP","55","[TCP Keep-Alive] 51784  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"905","73.884636","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","630","Application Data"
"906","73.929039","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51770  >  443 [ACK] Seq=1335 Ack=3193 Win=511 Len=0"
"907","73.938265","146.75.58.217","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  51784 [ACK] Seq=1 Ack=2 Win=298 Len=0 SLE=1 SRE=2"
"908","73.953465","20.199.120.151","10.0.0.7","TLSv1.2","433","Application Data"
"909","73.956983","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"910","73.963471","10.0.0.7","20.199.120.151","TLSv1.2","188","Application Data"
"911","74.006766","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=3193 Ack=1431 Win=296 Len=0"
"912","74.081407","20.199.120.151","10.0.0.7","TCP","60","443  >  49605 [ACK] Seq=747 Ack=269 Win=7823 Len=0"
"918","74.209569","10.0.0.7","20.199.120.182","TLSv1.2","98","Application Data"
"919","74.275164","20.199.120.182","10.0.0.7","TLSv1.2","229","Application Data"
"920","74.322709","10.0.0.7","20.199.120.182","TCP","54","61001  >  443 [ACK] Seq=89 Ack=351 Win=513 Len=0"
"949","74.618202","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.3","115","Application Data"
"953","74.665499","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51821 [ACK] Seq=6102 Ack=732 Win=67840 Len=0"
"954","74.665499","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","109","Application Data"
"955","74.665611","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51821  >  443 [ACK] Seq=732 Ack=6137 Win=261888 Len=0"
"956","74.667389","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1466","443  >  51821 [ACK] Seq=6137 Ack=732 Win=67840 Len=1392 [TCP segment of a reassembled PDU]"
"957","74.667389","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","1107","Application Data, Application Data"
"959","74.667467","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51821  >  443 [ACK] Seq=732 Ack=8562 Win=262144 Len=0"
"962","75.129180","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TLSv1.2","133","Application Data"
"963","75.129268","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TLSv1.2","113","Application Data"
"964","75.141559","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51778 [ACK] Seq=413 Ack=159 Win=133 Len=0"
"965","75.141559","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51778 [ACK] Seq=413 Ack=198 Win=133 Len=0"
"966","75.141559","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","113","Application Data"
"967","75.183171","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","74","51778  >  443 [ACK] Seq=198 Ack=452 Win=514 Len=0"
"976","75.398044","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","446","Application Data"
"977","75.449026","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2600:9000:21f8:6400:1b:1fa2:78c0:93a1","TCP","74","51778  >  443 [ACK] Seq=198 Ack=824 Win=513 Len=0"
"981","78.416140","140.82.121.6","10.0.0.7","TLSv1.2","93","Application Data"
"982","78.416140","140.82.121.6","10.0.0.7","TLSv1.2","78","Application Data"
"983","78.416358","10.0.0.7","140.82.121.6","TCP","54","51813  >  443 [ACK] Seq=2 Ack=64 Win=511 Len=0"
"984","78.416510","140.82.121.6","10.0.0.7","TCP","60","443  >  51813 [FIN, ACK] Seq=64 Ack=2 Win=75 Len=0"
"985","78.416643","10.0.0.7","140.82.121.6","TCP","54","51813  >  443 [FIN, ACK] Seq=2 Ack=65 Win=511 Len=0"
"986","78.483799","140.82.121.6","10.0.0.7","TCP","60","443  >  51813 [ACK] Seq=65 Ack=3 Win=75 Len=0"
"987","78.642489","34.85.166.233","10.0.0.7","TLSv1.2","82","Application Data"
"988","78.642957","10.0.0.7","34.85.166.233","TLSv1.2","86","Application Data"
"989","78.790186","34.85.166.233","10.0.0.7","TCP","56","443  >  51721 [ACK] Seq=194 Ack=222 Win=331 Len=0"
"991","81.439091","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","193","Application Data"
"993","81.441916","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"995","81.488596","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=3312 Ack=1527 Win=296 Len=0"
"998","83.645707","10.0.0.7","20.93.28.56","TCP","55","[TCP Keep-Alive] 63908  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1"
"999","83.723583","20.93.28.56","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63908 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1002","85.366538","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","144","Application Data"
"1004","85.413330","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51770 [ACK] Seq=3312 Ack=1597 Win=296 Len=0"
"1005","85.499346","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.2","146","Application Data"
"1006","85.547566","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51770  >  443 [ACK] Seq=1597 Ack=3384 Win=511 Len=0"
"1007","86.157240","10.0.0.7","13.226.2.52","TCP","55","[TCP Keep-Alive] 51773  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1"
"1008","86.167699","13.226.2.52","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  51773 [ACK] Seq=1 Ack=2 Win=136 Len=0 SLE=1 SRE=2"
"1011","88.302594","10.0.0.7","107.178.240.159","TCP","55","[TCP Keep-Alive] 51787  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"1012","88.311781","107.178.240.159","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  51787 [ACK] Seq=1 Ack=2 Win=332 Len=0 SLE=1 SRE=2"
"1017","89.937138","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","86","51829  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1018","89.997705","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","86","443  >  51829 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"1019","89.997862","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1020","90.001275","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","359","Client Hello"
"1038","90.067736","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","173","Hello Retry Request, Change Cipher Spec"
"1039","90.068036","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=286 Ack=100 Win=261888 Len=0"
"1040","90.069549","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","430","Change Cipher Spec, Client Hello"
"1041","90.133010","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","1506","Server Hello"
"1042","90.133010","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","1506","443  >  51829 [ACK] Seq=1532 Ack=642 Win=4193536 Len=1432 [TCP segment of a reassembled PDU]"
"1043","90.133010","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","1253","Application Data"
"1044","90.133404","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=642 Ack=4143 Win=262144 Len=0"
"1045","90.139358","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","148","Application Data"
"1046","90.150513","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","154","Application Data"
"1047","90.152251","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","1332","Application Data"
"1050","90.199395","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","533","Application Data"
"1051","90.199635","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2054 Ack=4602 Win=261632 Len=0"
"1052","90.200014","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","136","Application Data"
"1053","90.200234","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2054 Ack=4664 Win=261376 Len=0"
"1054","90.200881","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","105","Application Data"
"1056","90.213429","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1057","90.213664","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2085 Ack=4695 Win=261376 Len=0"
"1058","90.246963","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","1165","Application Data"
"1059","90.246963","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1060","90.247269","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2085 Ack=5817 Win=262144 Len=0"
"1062","90.310471","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51829 [ACK] Seq=5817 Ack=2085 Win=4194048 Len=0"
"1063","90.318960","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","218","Application Data"
"1064","90.373833","34.85.166.233","10.0.0.7","TLSv1.2","81","Application Data"
"1065","90.374936","10.0.0.7","34.85.166.233","TLSv1.2","85","Application Data"
"1068","90.427418","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","1299","Application Data"
"1069","90.427418","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1070","90.427699","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2229 Ack=7073 Win=260864 Len=0"
"1071","90.439579","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","275","Application Data"
"1072","90.521352","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","113","Application Data"
"1073","90.521352","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51820 [FIN, ACK] Seq=3568 Ack=627 Win=67840 Len=0"
"1074","90.521609","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51820  >  443 [ACK] Seq=627 Ack=3569 Win=261632 Len=0"
"1075","90.521900","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","51820  >  443 [FIN, ACK] Seq=627 Ack=3569 Win=261632 Len=0"
"1076","90.522417","34.85.166.233","10.0.0.7","TCP","56","443  >  51721 [ACK] Seq=221 Ack=253 Win=331 Len=0"
"1077","90.539904","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","443","Application Data"
"1078","90.540117","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2430 Ack=7442 Win=262144 Len=0"
"1079","90.540294","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1080","90.540388","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2430 Ack=7473 Win=261888 Len=0"
"1081","90.557141","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","309","Application Data"
"1082","90.570019","2a03:2880:f242:c8:face:b00c:0:167","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51820 [ACK] Seq=3569 Ack=628 Win=67840 Len=0"
"1084","90.629638","10.0.0.7","20.93.28.56","TCP","55","[TCP Keep-Alive] 63905  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1"
"1087","90.669654","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51829 [ACK] Seq=7473 Ack=2665 Win=4193536 Len=0"
"1088","90.716863","20.93.28.56","10.0.0.7","TCP","66","[TCP Keep-Alive ACK] 443  >  63905 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1093","90.748048","10.0.0.7","52.168.117.170","TCP","66","51830  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1094","90.754828","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","514","Application Data"
"1095","90.754828","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1096","90.755104","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=2665 Ack=7944 Win=261632 Len=0"
"1097","90.783193","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","480","Application Data"
"1098","90.783471","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","485","Application Data"
"1099","90.783679","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","1581","Application Data"
"1100","90.784185","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TLSv1.3","485","Application Data"
"1102","90.844385","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51829 [ACK] Seq=7944 Ack=3482 Win=4192768 Len=0"
"1103","90.846290","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","443  >  51829 [ACK] Seq=7944 Ack=4989 Win=4194304 Len=0"
"1105","90.884686","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","686","Application Data"
"1106","90.884686","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","105","Application Data"
"1107","90.884971","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2603:1026:c0d:c06::2","TCP","74","51829  >  443 [ACK] Seq=5400 Ack=8587 Win=260864 Len=0"
"1108","90.892888","2603:1026:c0d:c06::2","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TLSv1.3","1287","Application Data"
